/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,2170,621,2275,758,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,2230,1015,2383,1131,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3670,702,3785,843,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3197,1488,3278,1546,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3418,788,3497,872,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3656,63,3769,160,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3359,451,3438,558,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,2961,337,2996,368,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3078,749,3143,829,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4425,1819,4514,1929,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4553,1188,4647,1258,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4618,1348,4659,1394,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4673,1723,4771,1812,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4380,859,4416,886,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4176,889,4248,985,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3941,887,3987,927,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,1603,3333,1652,3406,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3130,3248,3232,3400,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3158,3632,3205,3679,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3044,3105,3085,3156,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4009,2018,4070,2076,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3703,1953,3732,2003,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4254,2695,4331,2773,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3975,2661,4038,2709,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4134,2285,4171,2323,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3230,1212,3275,1249,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4853,978,4923,1113,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4702,771,4738,799,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4773,95,4842,169,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4837,3216,4930,3399,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4534,3093,4599,3170,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,5407,1928,5523,2152,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,5616,3356,5700,3448,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,5119,3884,5162,3949,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,5597,3304,5651,3354,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,5850,1067,5887,1122,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6327,1825,6384,1882,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,5387,1073,5409,1112,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6038,1535,6174,1720,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6221,537,6348,734,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6210,369,6267,450,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6446,2595,6609,2906,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6084,1217,6124,1248,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6481,748,6540,784,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,5293,1654,5349,1691,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6600,3884,6654,3954,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6563,3720,6611,3771,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,3696,3708,3795,3792,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,176,3716,458,3954,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,491,4074,557,4166,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,2480,2406,2530,2453,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4414,809,4448,851,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,4460,845,4494,882,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6190,445,6230,477,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6086,1464,6120,1502,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6174,1500,6216,1540,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,6293,1861,6322,1903,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,5241,1660,5268,1687,pos
/home/xujialang/cervical_detection/samples_img/T2019_264_1.jpg,757,2113,819,2151,pos
/home/xujialang/cervical_detection/samples_img/T2019_21_2.jpg,3090,1950,3214,2041,pos
/home/xujialang/cervical_detection/samples_img/T2019_396_1.jpg,782,2717,844,2783,pos
/home/xujialang/cervical_detection/samples_img/T2019_246_2.jpg,4531,58,4757,336,pos
/home/xujialang/cervical_detection/samples_img/T2019_329_3.jpg,1719,4452,1818,4573,pos
/home/xujialang/cervical_detection/samples_img/T2019_329_3.jpg,1962,2603,2130,2702,pos
/home/xujialang/cervical_detection/samples_img/T2019_326_1.jpg,3709,1792,3858,1989,pos
/home/xujialang/cervical_detection/samples_img/T2019_623_1.jpg,3630,1944,3693,2009,pos
/home/xujialang/cervical_detection/samples_img/T2019_623_1.jpg,2412,2221,2538,2394,pos
/home/xujialang/cervical_detection/samples_img/T2019_113_2.jpg,2707,3831,3133,4252,pos
/home/xujialang/cervical_detection/samples_img/T2019_113_2.jpg,3170,1547,3256,1602,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,8627,2687,8858,2960,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,8814,2609,8885,2673,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,5454,3515,5588,3686,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,4691,3877,4802,4035,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,4766,3720,5177,4100,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,2798,5287,2929,5409,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,2858,5608,2969,5722,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,1325,5195,1425,5319,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,719,4625,954,4809,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,1738,4670,1924,4843,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,2019,4055,2195,4275,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,2644,4541,2695,4605,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,3431,4459,3528,4527,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,684,7997,801,8278,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,1698,8077,1833,8272,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,1905,1137,2049,1391,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,1954,628,2052,796,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,406,80,673,486,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,4938,2821,5033,2997,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,6428,4395,6780,4670,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,7403,2527,7459,2586,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,8415,952,8827,1207,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,87,147,341,560,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,8415,1209,8711,1585,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,8424,1587,8795,1939,pos
/home/xujialang/cervical_detection/samples_img/T2019_769_1.jpg,4719,4102,5090,4333,pos
/home/xujialang/cervical_detection/samples_img/T2019_800_1.jpg,898,143,1236,461,pos
/home/xujialang/cervical_detection/samples_img/T2019_800_1.jpg,927,2092,987,2176,pos
/home/xujialang/cervical_detection/samples_img/T2019_800_1.jpg,1054,2674,1167,2744,pos
/home/xujialang/cervical_detection/samples_img/T2019_567_1.jpg,1170,859,1285,962,pos
/home/xujialang/cervical_detection/samples_img/T2019_484_1.jpg,5803,6767,6083,7010,pos
/home/xujialang/cervical_detection/samples_img/T2019_484_1.jpg,4256,2827,4666,3238,pos
/home/xujialang/cervical_detection/samples_img/T2019_484_1.jpg,4669,3039,5066,3413,pos
/home/xujialang/cervical_detection/samples_img/T2019_484_1.jpg,4669,3415,5070,3682,pos
/home/xujialang/cervical_detection/samples_img/T2019_442_1.jpg,2099,6131,2292,6327,pos
/home/xujialang/cervical_detection/samples_img/T2019_442_1.jpg,613,1512,1087,1869,pos
/home/xujialang/cervical_detection/samples_img/T2019_585_2.jpg,6931,1064,7063,1194,pos
/home/xujialang/cervical_detection/samples_img/T2019_585_2.jpg,10000,1725,10222,2090,pos
/home/xujialang/cervical_detection/samples_img/T2019_585_2.jpg,8984,6454,9118,6665,pos
/home/xujialang/cervical_detection/samples_img/T2019_585_2.jpg,5089,7043,5332,7370,pos
/home/xujialang/cervical_detection/samples_img/T2019_585_2.jpg,143,7547,611,8008,pos
/home/xujialang/cervical_detection/samples_img/T2019_585_2.jpg,1033,8142,1132,8262,pos
/home/xujialang/cervical_detection/samples_img/T2019_585_2.jpg,3990,8945,4069,9071,pos
/home/xujialang/cervical_detection/samples_img/T2019_585_2.jpg,5118,6797,5415,7046,pos
/home/xujialang/cervical_detection/samples_img/T2019_585_2.jpg,19,7603,152,7710,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,1261,4356,1412,4585,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,697,4547,737,4592,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,1303,4638,1354,4706,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,5,4357,73,4440,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,3507,4254,3601,4464,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,3600,3652,3655,3703,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,2897,3475,2988,3559,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,2129,3327,2189,3376,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,318,3023,395,3101,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,717,2471,799,2527,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,1937,3214,1989,3253,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,2313,2554,2412,2656,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,2496,2723,2576,2804,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,3835,1743,4049,2062,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,1944,2118,2153,2290,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,2072,1767,2135,1841,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,484,1437,645,1568,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,1990,933,2041,990,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,2939,38,3128,329,pos
/home/xujialang/cervical_detection/samples_img/T2019_982_1.jpg,1528,192,1645,336,pos
/home/xujialang/cervical_detection/samples_img/T2019_57_2.jpg,1668,363,1835,549,pos
/home/xujialang/cervical_detection/samples_img/T2019_57_2.jpg,3576,2145,3766,2338,pos
/home/xujialang/cervical_detection/samples_img/T2019_57_2.jpg,2201,2646,2358,2820,pos
/home/xujialang/cervical_detection/samples_img/T2019_57_2.jpg,1989,2431,2127,2533,pos
/home/xujialang/cervical_detection/samples_img/T2019_57_2.jpg,330,2871,406,2963,pos
/home/xujialang/cervical_detection/samples_img/T2019_57_2.jpg,2370,3003,2568,3145,pos
/home/xujialang/cervical_detection/samples_img/T2019_551_4.jpg,1857,911,1991,1027,pos
/home/xujialang/cervical_detection/samples_img/T2019_279_3.jpg,1254,4219,1296,4263,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,3793,623,3925,719,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,3043,308,3085,407,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,3011,950,3048,991,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,2745,35,2934,148,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,1894,216,1947,313,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,1665,651,1750,723,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,1372,37,1454,153,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,1440,852,1498,910,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,2018,808,2073,861,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,354,191,451,242,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,148,1313,237,1476,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,2900,1834,3034,1951,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,3477,1469,3536,1531,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,4001,1686,4044,1721,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,3247,2554,3316,2656,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,2361,2972,2490,3086,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,2167,2618,2262,2698,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,2214,2949,2273,3003,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,1299,2142,1455,2271,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,978,2339,1026,2391,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,1026,1914,1070,1963,pos
/home/xujialang/cervical_detection/samples_img/T2019_347_1.jpg,1463,936,1564,1003,pos
/home/xujialang/cervical_detection/samples_img/T2019_7_2.jpg,3313,1906,3531,2266,pos
/home/xujialang/cervical_detection/samples_img/T2019_7_2.jpg,507,548,644,732,pos
/home/xujialang/cervical_detection/samples_img/T2019_725_2.jpg,3003,3140,3057,3233,pos
/home/xujialang/cervical_detection/samples_img/T2019_311_3.jpg,983,1466,1292,1624,pos
/home/xujialang/cervical_detection/samples_img/T2019_311_3.jpg,1502,483,1634,613,pos
/home/xujialang/cervical_detection/samples_img/T2019_311_3.jpg,110,1998,194,2098,pos
/home/xujialang/cervical_detection/samples_img/T2019_311_3.jpg,2260,2410,2371,2512,pos
/home/xujialang/cervical_detection/samples_img/T2019_311_3.jpg,1480,917,1555,1012,pos
/home/xujialang/cervical_detection/samples_img/T2019_398_1.jpg,2965,1447,3141,1600,pos
/home/xujialang/cervical_detection/samples_img/T2019_398_1.jpg,4843,2397,5090,2544,pos
/home/xujialang/cervical_detection/samples_img/T2019_518_2.jpg,1894,3757,2075,3846,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,43,415,139,555,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,140,67,236,201,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,205,177,334,272,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,19,309,164,403,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,1644,391,1814,539,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,1979,101,2077,171,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,2840,492,2934,609,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,2842,686,2908,752,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,477,1053,543,1109,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,675,2515,749,2650,pos
/home/xujialang/cervical_detection/samples_img/T2019_724_2.jpg,1467,2356,1530,2496,pos
/home/xujialang/cervical_detection/samples_img/T2019_231_3.jpg,3540,1083,3792,1427,pos
/home/xujialang/cervical_detection/samples_img/T2019_231_3.jpg,4382,3217,4490,3315,pos
/home/xujialang/cervical_detection/samples_img/T2019_231_3.jpg,4200,3898,4253,3990,pos
/home/xujialang/cervical_detection/samples_img/T2019_185_1.jpg,595,409,688,516,pos
